15:19:48 | asyncio                   | DEBUG   | Using selector: KqueueSelector
15:21:16 | scraper.ubereats          | DEBUG   | Item parse error: name 're' is not defined
15:21:16 | scraper.ubereats          | DEBUG   | Item parse error: name 're' is not defined
15:21:17 | scraper.ubereats          | WARNING | Product 'Combo Whopper Mediano' not found in menu items
15:21:17 | scraper.ubereats          | INFO    | Extracting promotions
15:21:17 | scraper.ubereats          | INFO    | Found 5 promotions
15:21:17 | scraper.ubereats          | INFO    | Screenshot saved: /Users/gabrielpadilla/Desktop/rappi-competitive-intelligence/data/screenshots/ubereats/polanco_burger_king_20260410_152117.png
15:21:17 | runner                    | INFO    |   ⚠️ partial (48.51s) → ubereats_polanco_Burger_King__Antara__ce7644f1.json
15:21:17 | scraper.anti_detection    | DEBUG   | Waiting 3.7s
15:21:28 | scraper.ubereats          | INFO    | Uber Eats browser closed
15:21:30 | runner                    | INFO    | 
============================================================
15:21:30 | runner                    | INFO    | SCRAPE COMPLETE
15:21:30 | runner                    | INFO    |   Total time:    103s (1.7m)
15:21:30 | runner                    | INFO    |   Completed:     2/2
15:21:30 | runner                    | INFO    |   Errors:        0
15:21:30 | runner                    | INFO    |   Success rate:  100%
15:21:30 | runner                    | INFO    |   Results saved: /Users/gabrielpadilla/Desktop/rappi-competitive-intelligence/data/raw
15:21:30 | runner                    | INFO    | ============================================================
15:21:30 | runner                    | INFO    | Consolidated results: /Users/gabrielpadilla/Desktop/rappi-competitive-intelligence/data/processed/consolidated_20260410_152130.json
15:21:30 | runner                    | INFO    | Consolidating raw JSONs into CSV...
15:21:30 | runner                    | INFO    | CSV ready: /Users/gabrielpadilla/Desktop/rappi-competitive-intelligence/data/processed/competitive_data.csv
